Respondent.ID,Product.ID,Product,Instant.Liking,q1_1.personal.opinion.of.this.Deodorant,q2_all.words,q3_1.strength.of.the.Deodorant,q4_1.artificial.chemical,q4_2.attractive,q4_3.bold,q4_4.boring,q4_5.casual,q4_6.cheap,q4_7.clean,q4_8.easy.to.wear,q4_9.elegant,q4_10.feminine,q4_11.for.someone.like.me,q4_12.heavy,q4_13.high.quality,q4_14.long.lasting,q4_15.masculine,q4_16.memorable,q4_17.natural,q4_18.old.fashioned,q4_19.ordinary,q4_20.overpowering,q4_21.sharp,q4_22.sophisticated,q4_23.upscale,q4_24.well.rounded,q5_1.Deodorant.is.addictive,q7,q8.1,q8.2,q8.5,q8.6,q8.7,q8.8,q8.9,q8.10,q8.11,q8.12,q8.13,q8.17,q8.18,q8.19,q8.20,q9.how.likely.would.you.be.to.purchase.this.Deodorant,q10.prefer.this.Deodorant.or.your.usual.Deodorant,q11.time.of.day.would.this.Deodorant.be.appropriate,q12.which.occasions.would.this.Deodorant.be.appropriate,Q13_Liking.after.30.minutes,q14.Deodorant.overall.on.a.scale.from.1.to.10,ValSegb,s7.involved.in.the.selection.of.the.cosmetic.products,s8.ethnic.background,s9.education,s10.income,s11.marital.status,s12.working.status,s13.2,s13a.b.most.often,s13b.bottles.of.Deodorant.do.you.currently.own
8125,633,Deodorant F,0,6,1,4,3,4,4,5,1,5,5,5,3,1,4,2,3,3,1,4,4,1,1,2,4,2,5,3,1,3,0,,0,0,0,,0,,0,,0,,0,0,0,4,2,2,2,3,6,2,4,1,4,5,2,1,0,0,3
8126,633,Deodorant F,0,6,1,5,3,1,1,5,2,4,4,4,4,5,3,4,2,5,1,3,3,2,2,3,5,3,5,4,5,1,0,,0,0,0,,0,,0,,0,,0,0,1,4,3,1,1,5,3,2,4,4,4,5,4,5,0,0,4
8127,633,Deodorant F,1,4,0,3,1,4,5,2,3,4,2,5,5,2,4,1,4,5,1,4,3,3,4,4,2,3,5,3,1,-1,0,,0,0,0,,0,,0,,0,,0,0,0,2,2,2,3,7,8,3,4,1,3,2,1,2,0,0,2
8128,633,Deodorant F,1,1,1,3,2,4,4,2,5,2,3,5,5,2,1,5,3,5,3,5,2,3,5,5,5,4,3,1,3,2,0,,0,0,0,,0,,0,,0,,0,0,0,3,2,3,1,5,8,4,4,1,4,2,1,1,0,0,6
8129,633,Deodorant F,0,5,2,3,2,5,4,2,4,1,3,4,1,3,5,2,1,5,2,3,5,1,3,5,4,5,5,3,3,1,0,,0,0,0,,0,,0,,0,,0,0,0,4,5,3,1,6,10,2,4,3,2,9,2,2,0,0,2
8130,633,Deodorant F,0,6,0,3,1,4,3,1,3,1,3,4,1,5,1,3,3,3,1,4,2,2,2,5,1,2,3,3,2,3,0,,0,0,0,,0,,0,,0,,0,0,0,4,5,1,3,4,3,2,4,1,3,4,4,2,0,0,2
8131,633,Deodorant F,0,6,2,3,1,2,5,2,1,2,5,5,3,4,5,3,2,3,1,5,2,3,3,2,3,5,4,4,5,0,0,,0,0,0,,0,,0,,0,,0,0,0,1,3,2,3,2,5,2,4,1,3,3,1,6,0,0,2
8132,633,Deodorant F,0,6,1,3,4,5,5,2,3,1,4,5,5,5,4,1,2,5,2,4,3,1,4,3,5,1,5,4,5,1,0,,1,0,0,,0,,0,,0,,0,0,0,4,4,2,3,6,8,6,4,2,3,8,2,1,0,0,2
8133,633,Deodorant F,0,6,0,3,3,5,2,2,3,4,3,2,4,5,5,5,4,4,1,4,3,1,1,3,3,3,2,3,1,2,0,,0,0,0,,0,,0,,0,,0,0,0,5,4,1,3,7,9,2,4,1,3,5,1,1,0,0,3
8134,633,Deodorant F,1,1,2,3,2,4,3,2,5,5,5,5,4,5,4,4,4,4,3,5,4,3,2,2,3,2,5,5,4,1,0,,0,0,0,,0,,0,,0,,0,0,0,4,2,2,1,6,7,2,4,4,2,7,1,2,0,0,5
8135,633,Deodorant F,0,6,0,3,3,4,1,3,5,2,3,1,5,5,1,1,4,4,2,4,2,2,2,3,4,5,3,1,4,1,0,,0,0,0,,1,,0,,0,,0,0,0,1,4,1,3,4,6,5,4,1,3,3,2,1,0,0,2
8136,633,Deodorant F,0,7,0,3,2,5,1,5,2,2,1,5,2,1,4,2,4,3,1,4,4,4,2,3,5,4,2,2,4,2,0,,0,0,0,,0,,0,,0,,0,0,0,3,4,1,3,5,2,3,4,2,4,6,1,2,0,0,6
8137,633,Deodorant F,1,2,1,3,2,5,4,2,2,3,2,3,3,5,4,3,3,5,3,5,5,1,3,3,2,4,5,3,3,2,0,,0,1,0,,0,,0,,0,,0,0,0,5,5,3,3,5,10,2,4,1,2,9,2,1,0,0,1
8138,633,Deodorant F,0,6,1,2,4,5,5,2,4,2,5,5,4,5,5,5,2,5,4,4,1,2,5,1,4,2,2,5,4,1,0,,0,0,0,,0,,0,,0,,0,0,0,5,5,3,3,7,8,2,4,1,3,7,1,1,0,0,1
8139,633,Deodorant F,0,5,1,3,1,5,2,5,5,2,3,4,3,4,3,5,4,4,3,5,2,4,3,4,5,5,4,3,5,-1,0,,0,0,0,,0,,0,,0,,0,0,0,1,2,3,3,5,3,7,4,1,2,3,2,1,0,0,2
8140,633,Deodorant F,0,5,1,5,1,2,3,1,1,1,5,5,3,4,5,4,3,5,5,3,4,2,3,2,4,2,2,5,1,0,0,,0,0,0,,0,,0,,0,,0,0,1,5,2,3,3,5,8,2,4,1,2,10,1,1,0,0,6
8141,633,Deodorant F,0,5,0,3,3,4,1,1,3,1,2,5,2,4,1,1,4,4,5,3,2,5,5,5,2,2,5,3,4,3,0,,0,0,0,,0,,0,,0,,0,0,0,1,2,1,1,5,7,2,4,2,3,2,2,1,0,0,4
8142,633,Deodorant F,0,5,0,3,1,5,1,4,2,1,3,4,2,5,3,2,4,5,2,5,5,1,4,2,5,1,3,5,4,1,0,,0,0,0,,0,,0,,0,,1,0,0,2,1,3,3,1,10,1,4,3,4,4,2,1,0,0,1
8143,633,Deodorant F,0,6,1,2,1,1,5,1,4,2,4,4,5,5,1,3,5,4,3,4,5,1,3,1,1,4,5,5,3,1,0,,0,0,0,,1,,0,,0,,0,0,0,5,3,3,1,7,4,2,4,2,3,7,2,1,0,0,4
8144,633,Deodorant F,0,5,1,3,1,1,2,2,4,5,5,3,5,5,1,3,5,2,2,1,5,4,3,4,2,5,4,4,2,4,0,,0,0,0,,0,,0,,0,,0,0,0,2,3,3,2,6,5,2,4,3,2,10,2,6,0,0,2
8145,633,Deodorant F,0,7,0,2,4,5,5,4,4,1,3,1,5,5,3,1,5,4,3,5,5,2,2,4,4,5,3,4,4,3,1,,0,0,0,,0,,0,,0,,0,0,0,5,5,1,1,5,8,2,4,3,3,3,1,5,0,0,5
8146,633,Deodorant F,0,7,2,4,5,5,2,5,1,1,5,2,4,2,4,2,2,5,1,4,3,1,3,2,5,2,5,3,5,1,0,,0,0,0,,1,,0,,1,,0,0,0,5,4,1,3,7,8,2,4,3,4,9,1,1,0,0,1
8147,633,Deodorant F,0,6,2,3,3,2,1,2,4,2,4,2,1,3,4,2,3,5,1,3,3,5,4,3,5,5,1,2,4,2,0,,0,0,0,,0,,0,,0,,1,1,0,5,1,2,3,1,5,6,4,1,3,7,3,2,0,0,5
8148,633,Deodorant F,1,3,2,4,1,5,5,1,3,2,4,5,5,1,5,5,3,5,1,4,4,3,1,4,4,5,2,1,3,0,0,,0,0,0,,0,,0,,0,,0,0,1,5,1,3,2,6,9,2,4,2,4,10,2,1,0,0,1
8149,633,Deodorant F,0,5,2,4,3,5,3,1,4,3,1,4,2,2,4,1,3,2,5,4,5,4,5,4,2,4,3,4,4,2,0,,0,0,0,,0,,0,,0,,0,0,0,5,4,3,1,3,6,2,4,1,3,3,1,1,0,0,4
8150,633,Deodorant F,0,6,2,3,4,5,4,2,5,1,4,4,1,3,4,3,5,4,2,3,5,4,2,1,5,4,4,3,4,2,0,,0,0,0,,0,,0,,0,,0,0,0,5,2,1,3,6,9,3,4,1,3,6,2,3,0,0,4
8151,633,Deodorant F,0,5,2,4,3,5,4,1,5,1,5,1,3,4,4,1,3,2,3,5,3,3,4,5,4,5,3,5,4,2,0,,1,0,0,,0,,0,,0,,0,0,0,5,2,3,3,4,5,6,4,1,5,3,1,2,0,0,2
8152,633,Deodorant F,1,4,2,5,3,4,4,2,3,2,1,3,4,5,1,5,4,5,1,5,4,3,2,4,5,3,5,2,1,1,0,,0,0,0,,0,,0,,0,,0,0,0,5,3,3,3,1,4,7,4,3,2,2,1,2,0.333333333,0,3
8153,633,Deodorant F,0,5,0,4,5,3,3,4,4,1,2,4,4,5,4,5,5,4,1,4,5,5,2,3,3,5,4,4,4,4,0,,0,0,0,,0,,0,,0,,0,0,1,4,1,2,1,7,6,5,4,4,2,4,2,2,0,0,3
8154,633,Deodorant F,0,6,1,3,4,2,4,5,4,1,4,1,5,5,4,2,1,1,1,5,1,2,1,5,5,1,5,4,4,1,0,,0,0,0,,1,,1,,0,,1,0,0,4,2,3,2,6,7,1,4,4,4,8,1,6,0,0,3
8155,633,Deodorant F,0,6,1,4,1,4,3,1,3,3,1,5,3,5,3,5,3,3,1,1,3,1,2,4,4,5,4,4,2,2,0,,0,0,0,,0,,0,,0,,0,0,0,4,5,3,3,6,6,2,4,1,4,7,2,1,0,0,2
8156,633,Deodorant F,1,1,0,2,1,4,4,2,4,3,5,5,3,5,2,2,5,4,1,3,4,2,5,3,1,5,3,3,4,2,0,,0,0,0,,0,,0,,0,,0,0,0,4,1,1,1,4,10,2,4,3,4,6,1,6,0,0,6
8157,633,Deodorant F,0,6,0,4,2,3,4,2,3,1,4,3,4,4,4,5,4,4,1,3,3,2,3,3,2,5,4,1,4,0,0,,0,0,0,,0,,1,,0,,0,0,0,3,3,1,3,7,8,4,4,1,2,4,2,5,0,0,3
8158,633,Deodorant F,0,6,2,3,3,5,5,3,4,2,4,2,5,5,5,1,4,5,4,3,4,5,1,4,1,3,4,4,3,2,0,,0,0,0,,1,,0,,0,,0,0,0,5,2,3,1,5,8,5,4,1,4,6,2,1,0,1,3
8159,633,Deodorant F,0,6,3,3,3,2,5,4,4,2,5,2,5,5,4,2,2,3,2,2,1,4,4,4,3,5,4,3,4,2,0,,0,0,0,,1,,0,,0,,0,0,0,4,1,3,3,6,10,5,4,1,4,2,3,1,0,0,3
8160,633,Deodorant F,1,1,2,5,4,3,3,3,4,4,4,5,4,4,4,5,4,3,1,4,5,5,1,5,2,5,3,4,1,1,0,,0,0,0,,0,,0,,0,,0,0,0,4,1,3,2,7,10,2,4,1,3,3,2,1,0,0,3
8161,633,Deodorant F,1,3,2,3,1,5,5,5,5,1,3,4,3,3,4,1,3,5,1,4,4,3,1,5,4,3,3,2,5,1,0,,0,0,0,,1,,0,,0,,0,0,0,5,1,1,2,5,5,4,4,5,4,2,2,4,0,0,2
8162,633,Deodorant F,0,5,1,3,3,1,4,1,3,1,2,3,4,4,4,2,4,3,1,2,4,2,3,2,4,4,3,3,5,-1,0,,0,0,0,,0,,0,,0,,0,0,0,4,1,3,3,6,8,3,4,3,2,5,2,1,0,0,2
8163,633,Deodorant F,0,5,3,4,2,3,5,4,4,2,3,5,3,5,4,4,4,5,1,5,2,3,2,4,5,3,5,5,4,1,0,,0,0,0,,0,,0,,0,,0,0,1,3,1,3,2,5,10,2,4,1,4,8,2,1,0,0,4
8164,633,Deodorant F,1,4,3,3,3,4,4,4,3,1,5,5,4,5,1,3,5,5,3,3,5,3,2,3,4,5,1,4,3,1,0,,0,0,0,,0,,0,,0,,0,0,0,5,3,3,1,6,3,6,4,3,4,5,2,2,0,0,3
8165,633,Deodorant F,1,2,1,3,1,5,3,1,5,2,4,5,4,5,5,1,5,3,1,5,3,5,1,2,3,3,1,4,3,1,0,,0,0,0,,1,,0,,0,,0,0,0,4,5,3,1,5,6,2,4,1,4,5,2,5,0,0,2
8166,633,Deodorant F,1,3,1,3,2,4,3,5,4,2,4,3,1,4,4,4,4,4,1,1,3,1,1,3,2,1,5,4,1,2,0,,0,0,0,,0,,0,,0,,0,0,0,4,5,3,1,7,2,2,4,3,2,4,1,1,0,0,5
8167,633,Deodorant F,0,6,1,4,1,4,4,5,5,1,5,2,4,3,5,2,4,5,1,2,2,4,4,3,3,5,5,2,3,0,0,,0,0,0,,0,,0,,0,,0,0,0,4,1,2,3,1,8,6,4,2,2,3,2,2,0,0,1
8168,633,Deodorant F,0,5,1,4,1,5,5,1,4,2,2,5,2,5,3,2,3,3,4,2,5,1,4,4,5,4,2,5,1,0,0,,0,0,0,,0,,0,,0,,0,0,0,1,5,1,1,5,9,7,4,1,2,4,2,1,0,0,1
8169,633,Deodorant F,0,6,0,3,2,3,4,2,3,2,3,2,4,4,3,5,2,5,2,4,4,2,5,2,1,2,4,5,1,3,0,,0,0,0,,0,,0,,1,,0,0,0,3,3,2,1,6,3,6,4,1,3,3,2,6,0,0,3
8170,633,Deodorant F,0,6,1,2,4,1,5,2,1,2,5,4,5,3,2,2,5,4,1,1,4,2,2,4,5,5,1,4,5,4,0,,0,0,0,,0,,0,,0,,0,0,0,4,2,3,3,5,8,2,4,1,3,5,1,1,0,0,4
8171,633,Deodorant F,0,6,2,2,2,3,5,1,2,3,4,3,3,4,2,1,2,5,1,3,3,4,5,2,3,5,3,5,1,0,0,,0,1,0,,0,,0,,0,,0,0,1,5,4,3,3,6,10,5,4,5,2,2,2,1,0,0,5
8172,633,Deodorant F,1,4,1,3,1,5,2,2,4,1,4,4,3,5,5,4,5,5,5,5,4,1,5,3,2,4,3,2,2,1,0,,0,0,0,,0,,0,,0,,1,0,0,4,2,2,3,7,9,7,4,5,2,8,2,2,0,0,2
8173,633,Deodorant F,0,6,1,4,2,4,2,2,3,2,3,5,5,1,4,2,4,5,2,4,1,2,3,5,4,2,3,4,4,2,0,,0,0,0,,0,,0,,0,,0,0,0,4,5,3,3,3,9,1,4,2,3,7,2,6,0,0,1
8174,633,Deodorant F,0,5,1,4,1,1,5,5,3,1,5,5,1,5,5,4,5,5,1,2,4,4,3,4,4,3,5,5,3,1,0,,0,0,0,,0,,0,,0,,0,0,0,5,3,1,3,3,9,2,4,1,4,3,2,1,0,0,2
8175,633,Deodorant F,0,6,0,3,2,4,1,2,3,2,5,5,5,1,2,2,5,3,2,5,2,3,1,2,4,5,1,4,2,1,0,,0,0,0,,1,,0,,0,,0,0,0,4,1,2,3,5,9,2,4,5,4,4,2,3,0,0,1
8176,633,Deodorant F,1,1,1,3,1,4,5,4,3,2,3,5,5,4,5,1,3,3,2,1,3,3,2,3,5,5,4,3,3,2,0,,0,0,0,,0,,0,,0,,0,0,0,3,2,3,3,5,7,7,4,2,5,4,1,4,0,0,2
8177,633,Deodorant F,0,7,0,3,1,3,5,2,1,1,1,5,1,5,5,2,3,5,1,5,3,5,2,2,5,5,2,5,3,1,0,,0,0,0,,0,,0,,0,,0,0,1,5,5,2,2,5,3,2,4,1,3,2,2,2,0,0,4
8178,633,Deodorant F,0,5,1,3,4,5,4,2,1,4,4,2,3,4,5,2,4,5,2,5,1,2,2,1,5,4,5,3,4,2,0,,0,0,0,,0,,0,,0,,0,0,0,4,1,3,1,6,7,5,4,5,4,3,2,1,0,0,6
8179,633,Deodorant F,0,6,0,3,2,1,4,2,3,2,5,5,5,5,5,5,2,4,1,4,2,4,1,5,3,3,1,3,3,1,0,,0,1,0,,0,,0,,0,,0,0,0,2,5,3,1,1,8,6,4,1,2,5,1,1,0,0,3
8180,633,Deodorant F,0,7,0,3,5,1,4,1,3,1,4,4,5,3,1,1,5,4,2,4,4,2,4,4,2,5,4,4,5,1,0,,0,0,0,,0,,0,,0,,0,0,0,5,3,3,3,5,1,1,4,2,3,10,2,1,0,0,4
8181,633,Deodorant F,0,6,0,3,2,3,4,1,5,5,5,2,3,4,5,2,5,5,3,5,3,2,1,3,2,4,2,4,1,0,0,,0,0,0,,0,,0,,0,,0,0,0,4,2,2,1,7,9,2,4,1,4,4,2,1,0,0,3
8182,633,Deodorant F,0,7,0,3,2,1,1,1,4,5,3,1,5,3,4,4,4,4,3,3,4,3,4,3,5,3,2,5,3,0,0,,0,0,0,,0,,0,,0,,0,0,0,4,3,3,1,7,10,2,4,1,4,7,2,2,0,0,2
8183,633,Deodorant F,1,4,1,3,1,5,4,3,3,5,3,5,5,5,4,1,4,1,5,5,2,2,2,4,5,5,5,1,3,0,0,,0,0,0,,0,,0,,0,,0,0,0,4,1,2,2,7,7,6,4,1,2,4,2,1,0,0,1
8184,633,Deodorant F,0,6,1,4,2,5,3,3,2,2,5,5,3,3,3,1,1,5,1,5,4,1,5,1,1,5,4,3,5,1,0,,0,0,0,,0,,0,,0,,0,0,0,5,3,3,3,5,7,7,4,1,4,4,1,1,0,0,5
8185,633,Deodorant F,1,4,1,5,4,5,2,1,2,1,4,1,4,5,2,5,1,4,1,3,4,3,2,1,4,1,2,5,4,1,0,,0,0,0,,0,,0,,0,,0,0,0,1,3,3,2,5,7,2,4,1,4,5,3,3,0,0,2
8186,633,Deodorant F,1,1,1,3,4,4,4,1,2,2,1,3,4,3,5,2,2,4,2,5,1,4,2,4,1,4,4,3,1,-1,0,,0,0,0,,1,,0,,0,,0,0,0,3,3,2,1,7,9,4,4,2,3,7,3,1,0,0,3
8187,633,Deodorant F,0,5,2,3,5,5,5,1,3,1,4,5,4,5,4,4,4,3,1,5,5,5,2,2,2,5,4,5,3,1,0,,0,0,0,,0,,0,,0,,0,0,0,2,4,1,3,6,9,1,4,3,3,8,1,6,0,0,3
8188,633,Deodorant F,0,7,1,3,1,3,5,1,4,2,4,4,4,2,3,3,5,5,1,4,1,4,5,1,3,3,3,4,2,2,0,,0,0,0,,0,,0,,0,,1,0,0,2,2,1,2,7,9,4,4,1,4,2,3,1,0,0,3
8189,633,Deodorant F,0,6,2,5,2,4,1,3,4,3,5,3,5,5,4,3,3,5,4,4,5,4,2,1,5,3,3,3,5,3,0,,0,0,0,,0,,0,,0,,0,0,0,1,2,3,3,2,7,2,4,1,3,7,2,1,0,0,1
8190,633,Deodorant F,0,5,0,3,5,1,3,4,4,1,5,4,4,4,3,3,5,5,1,4,3,1,2,3,2,3,1,4,4,2,0,,0,0,0,,0,,0,,0,,0,0,0,2,3,1,3,6,1,2,4,1,2,2,2,1,0,0,2
8191,633,Deodorant F,0,5,2,5,2,5,3,1,2,1,3,5,2,4,3,1,2,3,1,3,5,2,1,1,5,4,5,4,5,2,0,,0,0,0,,0,,0,,0,,0,0,0,1,1,3,1,3,8,2,4,1,4,9,1,1,0,0,2
8192,633,Deodorant F,0,6,0,3,2,5,3,1,3,2,4,2,2,5,3,2,4,3,3,5,5,1,2,3,1,2,3,5,1,1,0,,0,0,0,,0,,0,,0,,0,0,0,1,4,1,3,7,6,2,4,1,2,8,2,3,0,0,1
8193,633,Deodorant F,0,5,0,3,4,3,4,2,2,2,4,5,3,4,5,5,4,4,2,2,2,2,5,3,1,5,2,4,5,1,0,,0,0,0,,0,,0,,0,,0,0,0,3,3,1,3,1,10,5,4,1,5,4,2,2,0,0,2
8194,633,Deodorant F,0,6,0,3,5,4,4,2,4,2,4,1,5,5,4,3,2,5,2,5,4,2,2,2,4,3,4,4,2,1,0,,0,1,0,,0,,0,,0,,0,0,0,4,4,2,3,6,8,2,4,1,2,3,2,1,0,0,4
8195,633,Deodorant F,0,5,1,3,2,4,4,1,3,4,4,3,4,4,4,2,3,5,1,1,4,2,2,5,5,5,5,2,3,4,0,,0,0,0,,0,,0,,0,,0,0,0,4,1,3,1,1,1,6,4,1,2,6,2,2,0,0,1
8196,633,Deodorant F,0,5,0,3,3,2,4,1,4,5,5,4,1,5,5,1,3,5,4,5,3,1,5,1,3,5,5,3,4,1,0,,0,0,0,,0,,0,,0,,0,0,0,5,1,2,2,3,8,2,4,1,4,4,2,1,0,0,4
8197,633,Deodorant F,0,6,1,4,2,1,3,2,2,5,5,2,2,2,4,2,3,3,2,2,2,2,5,1,5,4,4,4,2,1,0,,0,0,0,,0,,0,,0,,0,0,0,1,2,1,3,7,7,2,4,1,2,8,2,1,0,0,2
8198,633,Deodorant F,1,1,2,4,2,3,5,2,4,1,5,5,2,5,5,3,4,2,4,1,3,2,4,3,2,3,2,5,5,3,0,,0,0,0,,0,,0,,0,,0,0,0,5,3,3,2,7,9,6,4,1,3,9,1,1,0,0,5
8199,633,Deodorant F,0,7,0,4,1,4,4,1,2,2,5,5,2,5,5,3,5,5,1,2,5,5,3,5,4,4,1,5,1,2,1,,0,0,0,,0,,0,,0,,0,0,0,5,5,3,3,2,10,2,4,1,3,8,2,1,0,0,1
8200,633,Deodorant F,0,6,2,3,1,3,1,5,4,5,5,3,3,5,2,2,4,1,1,4,5,5,2,5,4,5,2,4,5,1,0,,0,0,0,,0,,0,,0,,0,0,0,1,3,1,1,6,10,7,4,1,2,6,1,6,0,0,1
8201,633,Deodorant F,0,5,1,4,1,4,3,2,4,2,5,4,5,1,4,2,4,5,2,4,1,2,5,4,4,2,3,5,4,2,0,,0,0,0,,0,,0,,0,,0,0,0,4,3,3,2,6,10,7,4,1,3,10,1,1,0,0,2
8202,633,Deodorant F,1,4,0,3,2,4,5,1,5,1,4,3,1,3,1,3,4,3,2,4,2,4,2,1,4,4,1,4,5,1,0,,0,0,0,,0,,0,,0,,0,0,0,4,3,3,2,6,10,5,4,1,2,8,2,2,0,0,5
8203,633,Deodorant F,0,5,1,3,2,4,5,2,2,3,4,4,5,1,5,3,2,4,1,4,2,1,3,3,3,3,5,5,5,1,0,,0,0,0,,0,,0,,0,,0,0,0,5,3,2,3,7,8,2,4,1,4,5,2,1,0,0,3
8204,633,Deodorant F,0,5,1,4,1,1,4,5,3,4,2,3,3,2,3,5,4,1,3,4,3,1,2,1,5,4,4,4,3,1,0,,0,1,0,,0,,0,,0,,0,0,0,3,2,3,2,6,10,4,4,1,2,4,1,1,0,0,4
8205,633,Deodorant F,0,6,3,5,1,5,1,3,5,2,4,5,4,5,5,2,4,5,3,2,4,5,2,1,3,4,5,2,1,1,0,,0,0,0,,0,,0,,0,,0,0,0,5,1,3,3,6,9,7,4,1,6,2,1,1,0,0,3
8206,633,Deodorant F,1,4,0,2,4,5,3,5,4,2,1,4,3,5,5,2,4,2,1,5,4,4,2,5,5,3,4,2,5,1,0,,0,0,0,,0,,0,,0,,0,0,0,4,1,1,3,5,5,7,4,2,3,9,2,1,0,0,6
8207,633,Deodorant F,0,7,1,3,5,3,3,2,5,3,4,3,5,5,4,1,5,5,1,5,3,3,5,1,3,4,4,5,5,3,0,,0,0,0,,0,,0,,0,,0,0,0,5,1,3,3,7,1,5,4,1,5,3,2,1,0,0,6
8208,633,Deodorant F,1,2,1,3,4,5,4,2,5,4,4,3,2,5,3,3,4,4,1,5,4,2,4,2,5,1,5,1,1,1,0,,0,0,0,,0,,0,,0,,0,0,0,5,4,2,3,5,4,7,4,1,4,8,2,1,0,0,3
8209,633,Deodorant F,0,6,1,3,2,2,4,1,4,1,3,4,1,5,3,1,4,3,1,5,3,5,1,4,4,4,4,5,5,3,0,,0,1,0,,0,,0,,0,,0,0,0,5,4,3,2,6,7,3,4,1,3,4,2,6,0,0,4
8210,633,Deodorant F,0,7,2,5,1,5,5,5,2,1,2,5,5,5,4,2,5,4,1,1,5,2,2,1,4,5,3,3,5,1,0,,0,0,0,,0,,0,,0,,0,0,0,3,1,2,1,5,6,7,4,1,4,4,2,2,0,0,6
8211,633,Deodorant F,1,4,2,2,2,4,5,1,5,4,2,5,3,4,1,1,4,5,1,4,4,2,4,5,1,5,5,3,3,1,0,,0,0,0,,0,,0,,0,,0,0,0,2,4,1,1,3,3,2,4,2,2,8,1,1,0,0,4
8212,633,Deodorant F,0,7,0,3,3,4,4,2,4,1,4,3,3,5,2,4,3,4,5,5,1,1,3,3,5,5,5,3,5,1,0,,0,0,0,,1,,0,,0,,0,0,0,3,4,2,2,5,9,6,4,1,4,5,2,1,0,0,1
8213,633,Deodorant F,1,3,2,3,2,4,3,1,5,1,5,4,5,4,1,2,3,4,2,3,5,1,2,3,1,4,4,3,2,1,0,,0,0,0,,0,,0,,0,,0,0,0,4,4,3,3,5,9,7,4,1,3,4,5,1,0,0,3
8214,633,Deodorant F,1,1,1,4,1,5,5,2,3,3,2,5,2,5,5,3,4,1,1,2,4,5,1,1,4,3,4,5,3,2,0,,0,0,0,,1,,0,,0,,0,0,0,4,3,1,1,1,7,3,4,1,3,5,2,3,0,0,4
8215,633,Deodorant F,0,5,1,3,1,4,4,2,5,3,5,5,4,4,2,4,4,3,1,3,3,1,3,5,5,2,3,3,2,1,0,,0,0,1,,0,,0,,0,,0,0,0,2,4,3,1,1,7,4,4,2,3,5,3,1,0,0,2
8216,633,Deodorant F,0,5,1,3,3,1,4,4,3,3,3,5,4,4,4,1,5,5,1,1,3,3,2,1,4,5,3,3,2,0,0,,1,0,0,,0,,0,,0,,0,0,0,1,3,3,2,2,10,2,4,4,3,3,1,1,0,0,6
8217,633,Deodorant F,0,6,0,4,2,4,3,2,3,2,4,4,3,4,1,2,4,5,5,4,2,1,5,4,1,1,3,5,3,1,0,,0,0,0,,0,,0,,0,,0,0,1,1,3,3,3,5,2,2,4,1,3,5,1,1,0,0,3
8218,633,Deodorant F,0,6,1,3,4,5,4,1,3,3,5,5,1,5,1,4,5,4,4,4,5,1,3,2,3,4,5,3,5,3,0,,0,0,0,,0,,0,,0,,0,0,0,3,4,3,1,7,8,6,4,1,2,2,1,2,0,0,1
8219,633,Deodorant F,0,5,0,5,1,1,5,2,2,3,4,4,5,5,2,4,5,1,2,5,2,5,4,2,5,4,4,1,1,2,1,,0,0,0,,0,,0,,0,,0,0,0,4,4,3,3,3,10,7,4,2,4,3,1,1,0,0,3
8220,633,Deodorant F,1,4,2,3,3,4,5,5,5,4,4,4,1,5,2,2,5,5,1,5,3,2,5,3,1,5,5,4,4,-1,0,,0,0,0,,0,,0,,0,,0,0,0,5,4,1,2,2,7,6,4,1,4,4,2,1,0,0,1
8221,633,Deodorant F,0,5,2,2,2,4,4,4,2,3,5,4,4,1,5,4,4,5,4,1,2,1,2,5,2,5,2,3,2,1,0,,0,0,0,,0,,0,,0,,0,0,0,4,4,1,3,6,9,6,4,1,3,4,2,1,0,0,2
8222,633,Deodorant F,0,5,0,3,1,4,1,2,1,3,5,2,4,4,4,2,2,5,4,4,4,5,3,4,4,5,4,3,4,3,0,,0,0,0,,0,,0,,0,,0,0,0,1,1,3,3,5,1,2,4,1,2,3,1,1,0,0,3
8223,633,Deodorant F,1,4,1,4,1,4,5,1,5,2,2,3,2,4,4,1,4,5,3,2,2,5,2,3,3,4,4,5,4,2,0,,0,0,0,,0,,0,,0,,0,0,0,2,5,1,3,7,7,7,4,1,4,9,2,2,0,0,4
8224,633,Deodorant F,0,7,2,3,5,1,3,2,2,2,4,1,2,4,4,2,4,5,1,4,3,2,2,1,1,4,4,4,2,0,1,,0,0,0,,0,,0,,0,,0,0,0,4,3,2,1,5,7,4,4,1,5,8,2,6,0,0,3
8225,633,Deodorant F,0,6,2,4,1,3,5,1,3,3,5,4,3,5,1,3,3,3,2,5,4,1,1,5,3,1,2,5,1,1,0,,0,0,0,,0,,0,,0,,0,0,0,4,1,2,1,6,6,5,4,1,2,7,2,1,0,0,6
8226,633,Deodorant F,0,6,0,3,2,5,4,2,4,1,3,5,5,4,4,1,5,5,3,3,3,4,4,1,3,4,4,2,1,0,0,,0,0,0,,0,,0,,0,,0,0,0,4,3,3,1,6,7,7,4,3,3,8,1,1,0,0,2
8227,633,Deodorant F,0,6,1,3,1,4,4,2,3,2,3,2,4,5,3,2,4,5,1,5,4,1,1,3,5,3,5,5,3,0,0,,0,0,0,,0,,0,,0,,0,0,0,4,1,2,2,5,6,2,4,1,2,5,2,2,0,0,2
